,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1947,"The Danforth West, Riverdale",43.6864333,-79.3003555,Cassels Avenue Playground,43.67995645255925,-79.30688572166959,Park
1948,"The Danforth West, Riverdale",43.6864333,-79.3003555,M&M Food Market,43.68958103622805,-79.29015124581889,Grocery Store
1949,"The Danforth West, Riverdale",43.6864333,-79.3003555,Sandy's Restaurant,43.68176625970266,-79.31051203868572,Asian Restaurant
1950,"The Danforth West, Riverdale",43.6864333,-79.3003555,East Of Eliza,43.681661656917214,-79.3105120386857,Flower Shop
1951,"The Danforth West, Riverdale",43.6864333,-79.3003555,Kingston Road Flower Market,43.68225608414576,-79.28940854448713,Flower Shop
1952,"The Danforth West, Riverdale",43.6864333,-79.3003555,Subway Convenience,43.686735,-79.312731,Smoke Shop
1953,"The Danforth West, Riverdale",43.6864333,-79.3003555,Joe Fresh,43.688477,-79.288262,Clothing Store
1954,"The Danforth West, Riverdale",43.6864333,-79.3003555,Subway,43.69039352188771,-79.29078044897636,Sandwich Place
1955,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,Mos Mos Coffee,43.64815919753501,-79.37874450467258,Café
1956,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,Canoe,43.647452066183476,-79.38132001815676,Restaurant
1957,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,Adelaide Club Toronto,43.64927944291712,-79.38192123284551,Gym / Fitness Center
1958,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,Equinox Bay Street,43.64809974034856,-79.37998869411526,Gym
1959,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,Brick Street Bakery,43.6488151631615,-79.38060468610949,Bakery
1960,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,WVRST,43.64496809087762,-79.38137631843854,Beer Bar
1961,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,Pilot Coffee Roasters,43.648835391245896,-79.3809358125033,Coffee Shop
1962,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,Walrus Pub & Beer Hall,43.64737470920577,-79.37951515363918,Pub
1963,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,DAVIDsTEA,43.64650585612388,-79.38014477491379,Tea Room
1964,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,Maman,43.64830873804684,-79.38225333898805,Café
1965,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,Dineen @CommerceCourt,43.648250543365556,-79.38012728220869,Coffee Shop
1966,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,Hockey Hall Of Fame (Hockey Hall of Fame),43.646974451431056,-79.37732323942681,Museum
1967,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,Union Pearson Express,43.64436200658875,-79.38319927907953,Train Station
1968,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,The Fairmont Royal York,43.64544914616651,-79.3815076529019,Hotel
1969,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,Pumpernickel's Deli,43.64883150054619,-79.38197006345457,Deli / Bodega
1970,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,Hy's Steakhouse,43.649504756476944,-79.38291850488223,Steakhouse
1971,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,Pilot Coffee Roasters,43.64501814464698,-79.3804150931199,Coffee Shop
1972,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,Chotto Matte,43.646473,-79.378782,Japanese Restaurant
1973,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,Sam James Coffee Bar (SJCB),43.64788137014028,-79.38433152836829,Café
1974,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,Cactus Club Cafe,43.6495520142626,-79.38167072512041,American Restaurant
1975,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,Soho House Toronto,43.64873430659662,-79.38654117564838,Speakeasy
1976,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,John & Sons Oyster House,43.65065642537144,-79.38161285228475,Seafood Restaurant
1977,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,Roy Thomson Hall,43.6465886970634,-79.38597899374354,Concert Hall
1978,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,Café Plenty,43.6491179354577,-79.37831288380438,Café
1979,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,The Keg Steakhouse + Bar - York Street,43.64998659318569,-79.38410336664538,Restaurant
1980,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,Movenpick Cafe,43.647686808930885,-79.3772953884033,Café
1981,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,Olly Fresco's,43.646912231909276,-79.37959661696463,Deli / Bodega
1982,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,Petit Four Bakery,43.647743692587085,-79.37958814250598,Sandwich Place
1983,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,Dineen Coffee,43.650497,-79.378765,Café
1984,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,deKEFIR,43.65043319523819,-79.37939324949957,Ice Cream Shop
1985,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,Pizzeria Libretto,43.64833354686235,-79.38511050184168,Pizza Place
1986,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,Design Exchange,43.64797219581623,-79.38010382588462,Art Gallery
1987,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,Richmond Station,43.65156872562108,-79.37926594000328,American Restaurant
1988,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,Scotiabank Arena,43.64344617535107,-79.37903988889991,Basketball Stadium
1989,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,Balzac's Coffee,43.644372584148364,-79.38306470027423,Coffee Shop
1990,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,Maple Leaf Square,43.64292522840183,-79.38089182467687,Plaza
1991,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,Delta Hotels by Marriott Toronto,43.6428819,-79.3839491,Hotel
1992,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,Ki Modern Japanese + Bar,43.647167,-79.379608,Japanese Restaurant
1993,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,Real Sports Apparel,43.64285984835777,-79.38018363195047,Sporting Goods Shop
1994,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,Rosalinda,43.650252483069295,-79.38515575620075,Vegetarian / Vegan Restaurant
1995,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,Four Seasons Centre for the Performing Arts,43.650592,-79.385806,Concert Hall
1996,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,Byblos Toronto,43.647615054171766,-79.3883810317138,Mediterranean Restaurant
1997,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,Beerbistro,43.64941904378835,-79.37723726034164,Gastropub
1998,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,Shangri-La Toronto,43.64912919417502,-79.3865566853963,Hotel
1999,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,Toronto PATH System,43.64990340698978,-79.3830527039004,General Travel
2000,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,The Ritz-Carlton,43.645330157595886,-79.38708901405334,Hotel
2001,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,Fresh On Front,43.64781466405137,-79.3744527618627,Vegetarian / Vegan Restaurant
2002,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,Hogtown Smoke,43.64928693557788,-79.37468932637938,Food Truck
2003,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,Starbucks,43.647261,-79.378599,Coffee Shop
2004,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,iQ Food Co,43.642851,-79.382081,Salad Place
2005,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,The Chase,43.650951982093595,-79.37942201983014,New American Restaurant
2006,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,Pai,43.64792310735613,-79.38857932631602,Thai Restaurant
2007,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,Bosk at Shangri-La,43.649022736761516,-79.38582635521233,Asian Restaurant
2008,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,Spa My Blend by Clarins,43.645359,-79.387128,Spa
2009,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,The Omni King Edward Hotel,43.64919051601911,-79.37600612640387,Hotel
2010,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,Le Germain Hotel,43.64312502979691,-79.38091770864038,Hotel
2011,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,Nathan Phillips Square,43.65227047322295,-79.38351631164551,Plaza
2012,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,TELUS,43.64331243103257,-79.38099939294844,IT Services
2013,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,Garrison Bespoke,43.648102,-79.376334,Tailor Shop
2014,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,Berczy Park,43.64804835388851,-79.3751722909452,Park
2015,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,Air Canada Club,43.643224100030416,-79.37915938219528,Lounge
2016,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,Bulldog On The Block,43.65065218852629,-79.38414092873634,Coffee Shop
2017,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,GoodLife Fitness Toronto 137 Yonge Street,43.651242,-79.378068,Gym
2018,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,Meridian Hall,43.646292124205594,-79.37602179505662,Concert Hall
2019,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,M Square Coffee Co,43.65121797253777,-79.38355459932247,Coffee Shop
2020,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,Royal Alexandra Theatre,43.647255,-79.38753,Theater
2021,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,Dog Fountain,43.64799795147863,-79.37536096948996,Fountain
2022,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,TOCA,43.64543117726125,-79.38705858895491,Italian Restaurant
2023,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,Roundhouse Park,43.64174513889102,-79.38427882922346,Park
2024,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,The Keg Steakhouse + Bar - Esplanade,43.64671207408793,-79.37476761639118,Restaurant
2025,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,Princess Of Wales Theatre,43.64654315405365,-79.38910030187289,Theater
2026,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,Biff's Bistro,43.647084825125084,-79.37634231908494,French Restaurant
2027,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,Delta Toronto Club Lounge,43.64308454373067,-79.38388489051405,Roof Deck
2028,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,The Danish Pastry House,43.64526188121351,-79.38084966956498,Bakery
2029,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,Downtown Toronto,43.65323167517444,-79.38529600606677,Neighborhood
2030,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,Elgin And Winter Garden Theatres,43.653393796019586,-79.3785073962175,Theater
2031,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,Friendly Stranger - Cannabis Culture Shop,43.650386666114635,-79.38852348995324,Smoke Shop
2032,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,Crepe TO,43.650063279511016,-79.37458664523871,Creperie
2033,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,Buster's Sea Cove,43.64777410584289,-79.37918080262172,Seafood Restaurant
2034,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,Sky Pod,43.64256148814412,-79.38703777833165,Scenic Lookout
2035,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,CN Tower,43.642535570189125,-79.38718187733883,Monument / Landmark
2036,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,Copacabana Grilled Brazilian,43.64833259480477,-79.3881514766071,Brazilian Restaurant
2037,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,D.W. Alexander,43.64833304339161,-79.3738261420116,Cocktail Bar
2038,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,JaBistro,43.64968685893743,-79.38809001547467,Sushi Restaurant
2039,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,TIFF Bell Lightbox,43.64634159071232,-79.39006297129853,Movie Theater
2040,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,Longo's Maple Leaf Square,43.64251679604069,-79.38139301653129,Supermarket
2041,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,Sukhothai,43.64848710249909,-79.37454735245633,Thai Restaurant
2042,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,Miku,43.64137436,-79.37753063,Japanese Restaurant
2043,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,Gyu-Kaku Japanese BBQ,43.651422275497914,-79.37504693687086,Japanese Restaurant
2044,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,Versus Coffee,43.65121343781903,-79.37523564828548,Coffee Shop
2045,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,Indigo,43.65351471121164,-79.38069591056922,Bookstore
2046,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,Tim Hortons,43.646255967524645,-79.37957346439356,Coffee Shop
2047,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,Steam Whistle Brewing,43.641751628677554,-79.38708862583252,Brewery
2048,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,Canadian Opera Company,43.6506601893789,-79.38624169559013,Opera House
2049,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,Pravda Vodka Bar,43.64851553067474,-79.37473231149953,Cocktail Bar
2050,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,The Reservoir Lounge,43.64851659851552,-79.37455623391588,Jazz Club
2051,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,Ripley's Aquarium of Canada,43.642104321965796,-79.38625159146146,Aquarium
2052,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,St. Lawrence Market (South Building),43.64874320223593,-79.37159697627527,Farmers Market
2053,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,Aveda Institute Toronto,43.65009640955562,-79.37362952211767,Cosmetics Shop
2054,"Toronto Dominion Centre, Design Exchange",43.6473768,-79.3813719429129,LUSH,43.653557,-79.3804,Cosmetics Shop
2055,"Brockton, Parkdale Village, Exhibition Place",43.640292200000005,-79.43729899898156,Tennessee Tavern,43.639971287347755,-79.4398742538202,Eastern European Restaurant
2056,"Brockton, Parkdale Village, Exhibition Place",43.640292200000005,-79.43729899898156,Himalayan Kitchen,43.640354,-79.43879,Tibetan Restaurant
2057,"Brockton, Parkdale Village, Exhibition Place",43.640292200000005,-79.43729899898156,Loga's Corner,43.64047789212785,-79.43588432996042,Tibetan Restaurant
2058,"Brockton, Parkdale Village, Exhibition Place",43.640292200000005,-79.43729899898156,Food & Liquor,43.63961783932359,-79.44181136856386,Restaurant
2059,"Brockton, Parkdale Village, Exhibition Place",43.640292200000005,-79.43729899898156,The Tempered Room,43.64131496262071,-79.43314957808886,Bakery
2060,"Brockton, Parkdale Village, Exhibition Place",43.640292200000005,-79.43729899898156,kitten & the bear,43.63990916148936,-79.44048279422617,Tea Room
2061,"Brockton, Parkdale Village, Exhibition Place",43.640292200000005,-79.43729899898156,Mother India,43.64071776138551,-79.4362592512312,Indian Restaurant
2062,"Brockton, Parkdale Village, Exhibition Place",43.640292200000005,-79.43729899898156,Harry's Char Broil & Dining Lounge,43.63643418112938,-79.43693000959645,American Restaurant
2063,"Brockton, Parkdale Village, Exhibition Place",43.640292200000005,-79.43729899898156,Common Sort,43.641029888414444,-79.43461986817455,Thrift / Vintage Store
2064,"Brockton, Parkdale Village, Exhibition Place",43.640292200000005,-79.43729899898156,Glory Hole Doughnuts,43.63968683674093,-79.44136846209358,Donut Shop
2065,"Brockton, Parkdale Village, Exhibition Place",43.640292200000005,-79.43729899898156,Shangrila,43.63968830259313,-79.44154153471632,Asian Restaurant
2066,"Brockton, Parkdale Village, Exhibition Place",43.640292200000005,-79.43729899898156,Chantecler,43.641754575822084,-79.4312263660021,French Restaurant
2067,"Brockton, Parkdale Village, Exhibition Place",43.640292200000005,-79.43729899898156,Mitzi's Cafe,43.642927471202576,-79.44216643292867,Café
2068,"Brockton, Parkdale Village, Exhibition Place",43.640292200000005,-79.43729899898156,Om Restaurant,43.640337284428895,-79.43781080540346,Indian Restaurant
2069,"Brockton, Parkdale Village, Exhibition Place",43.640292200000005,-79.43729899898156,Skyline Restaurant,43.64095872321704,-79.43509991395402,Diner
2070,"Brockton, Parkdale Village, Exhibition Place",43.640292200000005,-79.43729899898156,Pharmacy,43.638089904034146,-79.43180974511733,Bar
